symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
JPM,2017-05-01 00:00:00+00:00,87.06,87.74,86.56,87.36,15683989,77.2977598282,77.9015098476,76.8538259905,77.5641201309,15683989,0.0,1.0
JPM,2017-05-02 00:00:00+00:00,86.5,86.88,86.02,86.71,14076599,76.80055393,77.1379436466,76.3743774457,76.9870061418,14076599,0.0,1.0
JPM,2017-05-03 00:00:00+00:00,87.0,87.1,86.02,86.06,11512592,77.2444877677,77.3332745353,76.3743774457,76.4098921527,11512592,0.0,1.0
JPM,2017-05-04 00:00:00+00:00,87.1,87.73,86.57,87.69,11525880,77.3332745353,77.8926311708,76.8627046672,77.8571164638,11525880,0.0,1.0
JPM,2017-05-05 00:00:00+00:00,87.0,87.34,86.42,87.25,9362839,77.2444877677,77.5463627774,76.7295245159,77.4664546866,9362839,0.0,1.0
JPM,2017-05-08 00:00:00+00:00,87.1,87.3198,86.6481,87.04,8160851,77.3332745353,77.5284278503,76.9320471327,77.2800024747,8160851,0.0,1.0
JPM,2017-05-09 00:00:00+00:00,86.75,87.84,86.5,87.26,9670517,77.0225208488,77.9902966151,76.80055393,77.4753333633,9670517,0.0,1.0
JPM,2017-05-10 00:00:00+00:00,87.43,87.48,86.47,86.5288,8325404,77.6262708682,77.6706642519,76.7739178997,76.826124519,8325404,0.0,1.0
JPM,2017-05-11 00:00:00+00:00,87.16,87.48,86.35,87.09,10771739,77.3865465958,77.6706642519,76.6673737786,77.3243958585,10771739,0.0,1.0
JPM,2017-05-12 00:00:00+00:00,86.92,87.0484,86.3399,86.68,8612437,77.1734583537,77.2874605632,76.6584063151,76.9603701115,8612437,0.0,1.0
JPM,2017-05-15 00:00:00+00:00,87.34,87.49,86.86,87.1,8824015,77.5463627774,77.6795429287,77.1201862931,77.3332745353,8824015,0.0,1.0
JPM,2017-05-16 00:00:00+00:00,87.61,88.09,87.34,87.36,9718751,77.7860870498,78.212263534,77.5463627774,77.5641201309,9718751,0.0,1.0
JPM,2017-05-17 00:00:00+00:00,84.27,86.39,83.97,86.11,24243226,74.8206090136,76.7028884857,74.554248711,76.4542855365,24243226,0.0,1.0
JPM,2017-05-18 00:00:00+00:00,83.96,84.8,83.36,84.07,23316342,74.5453700342,75.2911788816,74.0126494289,74.6430354785,23316342,0.0,1.0
JPM,2017-05-19 00:00:00+00:00,84.78,85.34,84.15,84.21,13352902,75.2734215281,75.7706274264,74.7140648926,74.7673369531,13352902,0.0,1.0
JPM,2017-05-22 00:00:00+00:00,84.7,85.29,84.21,85.18,11581646,75.2023921141,75.7262340426,74.7673369531,75.6285685983,11581646,0.0,1.0
JPM,2017-05-23 00:00:00+00:00,85.76,86.07,84.51,84.75,11671563,76.1435318501,76.4187708295,75.0336972557,75.2467854978,11671563,0.0,1.0
JPM,2017-05-24 00:00:00+00:00,85.71,85.97,85.24,85.88,9833833,76.0991384663,76.3299840619,75.6818406588,76.2500759712,9833833,0.0,1.0
JPM,2017-05-25 00:00:00+00:00,85.35,86.08,85.08,85.99,12223841,75.7795061031,76.4276495063,75.5397818308,76.3477414155,12223841,0.0,1.0
JPM,2017-05-26 00:00:00+00:00,85.36,85.56,85.02,85.11,8087540,75.7883847799,75.965958315,75.4865097702,75.566417861,8087540,0.0,1.0
JPM,2017-05-30 00:00:00+00:00,83.9,85.15,83.78,85.13,12534562,74.4920979737,75.601932568,74.3855538526,75.5841752145,12534562,0.0,1.0
JPM,2017-05-31 00:00:00+00:00,82.15,83.82,81.635,83.73,27186630,72.9383295416,74.4210685596,72.4810776887,74.3411604688,27186630,0.0,1.0
JPM,2017-06-01 00:00:00+00:00,83.06,83.08,81.65,82.46,17049552,73.7462891263,73.7640464798,72.4943957038,73.213568521,17049552,0.0,1.0
JPM,2017-06-02 00:00:00+00:00,82.64,82.99,81.98,82.29,14934042,73.3733847026,73.684138389,72.7873920367,73.0626310161,14934042,0.0,1.0
JPM,2017-06-05 00:00:00+00:00,82.79,83.51,82.58,82.64,9024362,73.5065648539,74.1458295802,73.320112642,73.3733847026,9024362,0.0,1.0
JPM,2017-06-06 00:00:00+00:00,82.96,83.215,82.13,82.29,11909197,73.6575023587,73.883908616,72.9205721881,73.0626310161,11909197,0.0,1.0
JPM,2017-06-07 00:00:00+00:00,83.91,84.1052,83.1,83.31,13571941,74.5009766504,74.6742884207,73.7818038333,73.9682560451,13571941,0.0,1.0
JPM,2017-06-08 00:00:00+00:00,84.95,85.7302,83.89,83.91,17676035,75.4243590329,76.1170733934,74.4832192969,74.5009766504,17676035,0.0,1.0
JPM,2017-06-09 00:00:00+00:00,86.96,87.05,85.39,85.51,18695177,77.2089730607,77.2888811515,75.8150208102,75.9215649312,18695177,0.0,1.0
JPM,2017-06-12 00:00:00+00:00,86.98,87.74,86.29,87.32,15952561,77.2267304142,77.9015098476,76.6141017181,77.5286054239,15952561,0.0,1.0
JPM,2017-06-13 00:00:00+00:00,87.27,87.85,86.98,87.55,12514538,77.4842120401,77.9991752919,77.2267304142,77.7328149892,12514538,0.0,1.0
JPM,2017-06-14 00:00:00+00:00,87.09,87.31,85.82,86.77,16086195,77.3243958585,77.5197267471,76.1968039106,77.0402782023,16086195,0.0,1.0
JPM,2017-06-15 00:00:00+00:00,86.57,87.08,86.24,86.25,12445517,76.8627046672,77.3155171817,76.5697083343,76.5785870111,12445517,0.0,1.0
JPM,2017-06-16 00:00:00+00:00,86.18,86.96,86.015,86.85,16811949,76.5164362738,77.2089730607,76.3699381073,77.1113076164,16811949,0.0,1.0
JPM,2017-06-19 00:00:00+00:00,88.07,88.23,86.85,86.97,15719617,78.1945061805,78.3365650086,77.1113076164,77.2178517374,15719617,0.0,1.0
JPM,2017-06-20 00:00:00+00:00,87.52,87.92,87.37,87.75,11163854,77.706178959,78.0613260292,77.5729988076,77.9103885243,11163854,0.0,1.0
JPM,2017-06-21 00:00:00+00:00,87.12,87.545,86.76,87.48,9997516,77.3510318888,77.7283756508,77.0313995256,77.6706642519,9997516,0.0,1.0
JPM,2017-06-22 00:00:00+00:00,87.02,87.36,86.65,86.93,12078445,77.2622451212,77.5641201309,76.9337340813,77.1823370304,12078445,0.0,1.0
JPM,2017-06-23 00:00:00+00:00,86.86,88.0,86.61,87.66,18711638,77.1201862931,78.1323554432,76.8982193743,77.8304804335,18711638,0.0,1.0
JPM,2017-06-26 00:00:00+00:00,87.24,87.67,86.615,87.01,10048645,77.4575760098,77.8393591103,76.9026587126,77.2533664445,10048645,0.0,1.0
JPM,2017-06-27 00:00:00+00:00,88.05,88.94,87.5,87.71,15270092,78.176748827,78.9669510582,77.6884216054,77.8748738173,15270092,0.0,1.0
JPM,2017-06-28 00:00:00+00:00,89.82,90.07,88.6,88.6,16908394,79.7482746126,79.9702415315,78.6650760485,78.6650760485,16908394,0.0,1.0
JPM,2017-06-29 00:00:00+00:00,91.15,92.65,90.31,92.34,27485083,80.929138621,82.2609401342,80.1833297736,81.9857011548,27485083,0.0,1.0
JPM,2017-06-30 00:00:00+00:00,91.4,92.0,91.16,91.96,16331796,81.1511055399,81.6838261452,80.9380172977,81.6483114381,16331796,0.0,1.0
JPM,2017-07-03 00:00:00+00:00,92.75,93.48,91.41,91.56,13207098,82.7936607395,83.4452981771,81.5975043472,81.7314024508,13207098,0.5,1.0
JPM,2017-07-05 00:00:00+00:00,93.68,93.79,92.61,93.12,17335923,83.623828982,83.7220209246,82.6686891761,83.1239427285,17335923,0.0,1.0
JPM,2017-07-06 00:00:00+00:00,93.38,94.51,92.88,93.54,15886688,83.3560327747,84.364731822,82.9097057627,83.4988574186,15886688,0.0,1.0
JPM,2017-07-07 00:00:00+00:00,93.85,94.17,93.23,93.96,12257414,83.7755801661,84.0612294538,83.2221346711,83.8737721087,12257414,0.0,1.0
JPM,2017-07-10 00:00:00+00:00,93.19,93.68,93.09,93.5,13907914,83.1864285101,83.623828982,83.0971631077,83.4631512576,13907914,0.0,1.0
JPM,2017-07-11 00:00:00+00:00,92.83,93.33,92.28,93.33,12670757,82.8650730615,83.3114000735,82.3741133482,83.3114000735,12670757,0.0,1.0
JPM,2017-07-12 00:00:00+00:00,92.51,92.83,92.07,92.61,13513416,82.5794237737,82.8650730615,82.1866560031,82.6686891761,13513416,0.0,1.0
JPM,2017-07-13 00:00:00+00:00,93.1,93.38,92.34,92.69,12683514,83.106089648,83.3560327747,82.4276725896,82.7401014981,12683514,0.0,1.0
JPM,2017-07-14 00:00:00+00:00,92.25,92.605,90.58,90.81,22123551,82.3473337274,82.664225906,80.8566015071,81.0619119327,22123551,0.0,1.0
JPM,2017-07-17 00:00:00+00:00,91.39,91.99,91.25,91.82,14268241,81.5796512667,82.1152436812,81.4546797033,81.9634924971,14268241,0.0,1.0
JPM,2017-07-18 00:00:00+00:00,91.07,91.58,90.32,90.45,14532655,81.294001979,81.7492555313,80.6245114608,80.740556484,14532655,0.0,1.0
JPM,2017-07-19 00:00:00+00:00,91.2,91.6199,91.001,91.34,10828549,81.4100470021,81.7848724268,81.2324088513,81.5350185655,10828549,0.0,1.0
JPM,2017-07-20 00:00:00+00:00,91.2,91.72,90.9,91.15,11520115,81.4100470021,81.8742270946,81.1422507948,81.3654143009,11520115,0.0,1.0
JPM,2017-07-21 00:00:00+00:00,90.89,91.36,90.52,91.06,10763644,81.1333242546,81.552871646,80.8030422657,81.2850754387,10763644,0.0,1.0
JPM,2017-07-24 00:00:00+00:00,91.28,91.54,90.91,90.96,10693182,81.481459324,81.7135493703,81.1511773351,81.1958100363,10693182,0.0,1.0
JPM,2017-07-25 00:00:00+00:00,92.8,93.52,92.27,92.37,16370958,82.8382934407,83.4810043381,82.3651868079,82.4544522103,16370958,0.0,1.0
JPM,2017-07-26 00:00:00+00:00,91.93,93.19,91.68,93.1,11770362,82.0616844397,83.1864285101,81.8385209337,83.106089648,11770362,0.0,1.0
JPM,2017-07-27 00:00:00+00:00,91.55,92.06,91.16,91.83,12291480,81.7224759105,82.1777294629,81.3743408411,81.9724190373,12291480,0.0,1.0
JPM,2017-07-28 00:00:00+00:00,91.28,91.75,90.905,91.45,9324572,81.481459324,81.9010067154,81.146714065,81.6332105081,9324572,0.0,1.0
JPM,2017-07-31 00:00:00+00:00,91.8,92.36,91.5,91.51,11464113,81.9456394166,82.4455256701,81.6778432093,81.6867697496,11464113,0.0,1.0
JPM,2017-08-01 00:00:00+00:00,93.03,93.14,92.28,92.49,12424667,83.0436038663,83.1417958089,82.3741133482,82.5615706932,12424667,0.0,1.0
JPM,2017-08-02 00:00:00+00:00,93.11,93.21,92.505,92.865,10118266,83.1150161882,83.2042815906,82.5749605036,82.8963159523,10118266,0.0,1.0
JPM,2017-08-03 00:00:00+00:00,92.5,93.13,92.235,92.7,11052753,82.5704972335,83.1328692687,82.3339439171,82.7490280383,11052753,0.0,1.0
JPM,2017-08-04 00:00:00+00:00,93.66,94.4,93.471,93.5,14292087,83.6059759015,84.2665398794,83.4372642909,83.4631512576,14292087,0.0,1.0
JPM,2017-08-07 00:00:00+00:00,94.02,94.19,93.71,93.89,7917204,83.9273313502,84.0790825343,83.6506086027,83.811286327,7917204,0.0,1.0
JPM,2017-08-08 00:00:00+00:00,93.68,95.2193,93.6,93.95,13108001,83.623828982,84.9978913213,83.55241666,83.8648455685,13108001,0.0,1.0
JPM,2017-08-09 00:00:00+00:00,93.53,93.68,92.83,92.98,11085518,83.4899308784,83.623828982,82.8650730615,82.9989711651,11085518,0.0,1.0
JPM,2017-08-10 00:00:00+00:00,92.19,93.07,92.07,92.9,13071446,82.293774486,83.0793100272,82.1866560031,82.9275588431,13071446,0.0,1.0
JPM,2017-08-11 00:00:00+00:00,91.42,92.67,91.24,92.13,10548529,81.6064308874,82.7222484176,81.4457531631,82.2402152445,10548529,0.0,1.0
JPM,2017-08-14 00:00:00+00:00,92.49,92.9,92.33,92.37,10901790,82.5615706932,82.9275588431,82.4187460494,82.4544522103,10901790,0.0,1.0
JPM,2017-08-15 00:00:00+00:00,92.73,93.56,92.65,93.31,8473075,82.775807659,83.5167104991,82.7043953371,83.293546993,8473075,0.0,1.0
JPM,2017-08-16 00:00:00+00:00,92.09,93.23,91.88,93.04,10876281,82.2045090836,83.2221346711,82.0170517385,83.0525304065,10876281,0.0,1.0
JPM,2017-08-17 00:00:00+00:00,90.65,91.96,90.5,91.76,13383193,80.9190872888,82.0884640604,80.7851891852,81.9099332556,13383193,0.0,1.0
JPM,2017-08-18 00:00:00+00:00,90.74,91.54,90.19,90.31,12884643,80.999426151,81.7135493703,80.5084664377,80.6155849206,12884643,0.0,1.0
JPM,2017-08-21 00:00:00+00:00,90.63,90.94,90.16,90.85,10331178,80.9012342083,81.1779569558,80.481686817,81.0976180936,10331178,0.0,1.0
JPM,2017-08-22 00:00:00+00:00,91.56,91.71,91.0,91.07,9124382,81.7314024508,81.8653005544,81.2315161973,81.294001979,9124382,0.0,1.0
JPM,2017-08-23 00:00:00+00:00,91.67,92.34,90.84,90.87,8751833,81.8295943934,82.4276725896,81.0886915534,81.1154711741,8751833,0.0,1.0
JPM,2017-08-24 00:00:00+00:00,91.52,92.12,91.41,91.93,8484277,81.6956962898,82.2312887043,81.5975043472,82.0616844397,8484277,0.0,1.0
JPM,2017-08-25 00:00:00+00:00,91.89,92.48,91.8,91.88,11535985,82.0259782788,82.552644153,81.9456394166,82.0170517385,11535985,0.0,1.0
JPM,2017-08-28 00:00:00+00:00,91.6,92.19,91.13,92.16,7124879,81.7671086118,82.293774486,81.3475612204,82.2669948653,7124879,0.0,1.0
JPM,2017-08-29 00:00:00+00:00,91.1,91.31,90.31,90.45,10836730,81.3207815997,81.5082389447,80.6155849206,80.740556484,10836730,0.0,1.0
JPM,2017-08-30 00:00:00+00:00,91.31,91.875,91.19,91.25,8307348,81.5082389447,82.0125884684,81.4011204619,81.4546797033,8307348,0.0,1.0
JPM,2017-08-31 00:00:00+00:00,90.89,91.85,90.8,91.81,13178277,81.1333242546,81.9902721178,81.0529853924,81.9545659568,13178277,0.0,1.0
JPM,2017-09-01 00:00:00+00:00,91.7,92.36,90.95,91.25,9726950,81.8563740142,82.4455256701,81.1868834961,81.4546797033,9726950,0.0,1.0
JPM,2017-09-05 00:00:00+00:00,89.51,91.105,89.0243,91.02,16897304,79.9014617013,81.3252448698,79.4678996418,81.2493692777,16897304,0.0,1.0
JPM,2017-09-06 00:00:00+00:00,90.11,90.5172,89.64,90.0,11539007,80.4370541158,80.8005428344,80.0175067244,80.3388621731,11539007,0.0,1.0
JPM,2017-09-07 00:00:00+00:00,88.53,90.13,88.08,90.11,14390438,79.0266607576,80.4549071963,78.6249664468,80.4370541158,14390438,0.0,1.0
JPM,2017-09-08 00:00:00+00:00,88.42,89.42,88.24,88.31,14070497,78.928468815,79.8211228391,78.7677910906,78.8302768723,14070497,0.0,1.0
JPM,2017-09-11 00:00:00+00:00,89.79,90.25,88.95,89.39,12701402,80.151404828,80.5620256792,79.4015754478,79.7943432184,12701402,0.0,1.0
JPM,2017-09-12 00:00:00+00:00,90.89,91.25,90.1,90.17,13975804,81.1333242546,81.4546797033,80.4281275755,80.4906133572,13975804,0.0,1.0
JPM,2017-09-13 00:00:00+00:00,91.15,91.5,90.32,90.61,12402244,81.3654143009,81.6778432093,80.6245114608,80.8833811278,12402244,0.0,1.0
JPM,2017-09-14 00:00:00+00:00,90.97,91.53,90.74,91.2,10531239,81.2047365765,81.7046228301,80.999426151,81.4100470021,10531239,0.0,1.0
JPM,2017-09-15 00:00:00+00:00,91.62,91.71,90.76,91.08,17937920,81.7849616922,81.8653005544,81.0172792315,81.3029285192,17937920,0.0,1.0
JPM,2017-09-18 00:00:00+00:00,92.92,93.135,91.85,91.93,11122136,82.9454119236,83.1373325388,81.9902721178,82.0616844397,11122136,0.0,1.0
JPM,2017-09-19 00:00:00+00:00,93.94,94.36,92.52,92.71,12467547,83.8559190283,84.2308337184,82.588350314,82.7579545786,12467547,0.0,1.0
JPM,2017-09-20 00:00:00+00:00,94.6,95.29,93.71,94.1,15121034,84.4450706842,85.0610019608,83.6506086027,83.9987436721,15121034,0.0,1.0
JPM,2017-09-21 00:00:00+00:00,95.03,95.37,94.19,94.46,9858800,84.8289119146,85.1324142828,84.0790825343,84.3200991208,9858800,0.0,1.0
JPM,2017-09-22 00:00:00+00:00,94.83,94.98,94.43,94.7,7783377,84.6503811097,84.7842792134,84.2933195001,84.5343360866,7783377,0.0,1.0
JPM,2017-09-25 00:00:00+00:00,94.12,94.88,93.45,94.51,10334950,84.0165967526,84.6950138109,83.4185185564,84.364731822,10334950,0.0,1.0
JPM,2017-09-26 00:00:00+00:00,93.7,94.03,93.341,93.78,9308871,83.6416820625,83.9362578904,83.3212192678,83.7130943844,9308871,0.0,1.0
JPM,2017-09-27 00:00:00+00:00,95.18,95.72,94.58,94.97,14862076,84.9628100182,85.4448431912,84.4272176037,84.7753526731,14862076,0.0,1.0
JPM,2017-09-28 00:00:00+00:00,95.38,95.88,94.91,95.59,10226296,85.141340823,85.5876678351,84.7217934317,85.3287981681,10226296,0.0,1.0
JPM,2017-09-29 00:00:00+00:00,95.51,95.52,95.02,95.3,11112065,85.2573858462,85.2663123864,84.8199853743,85.0699285011,11112065,0.0,1.0
JPM,2017-10-02 00:00:00+00:00,96.84,96.88,95.46,95.77,12873045,86.4446156983,86.4803218592,85.212753145,85.4894758924,12873045,0.0,1.0
JPM,2017-10-03 00:00:00+00:00,97.35,97.43,96.7739,96.83,9616424,86.8998692506,86.9712815725,86.3856112673,86.435689158,9616424,0.0,1.0
JPM,2017-10-04 00:00:00+00:00,96.36,97.44,96.28,97.3,12135140,86.0161417667,86.9802081128,85.9447294448,86.8552365494,12135140,0.0,1.0
JPM,2017-10-05 00:00:00+00:00,97.09,97.4,95.55,96.0,13455414,87.1676654578,87.445984299,85.785049279,86.1890605001,13455414,0.56,1.0
JPM,2017-10-06 00:00:00+00:00,96.92,97.64,96.47,97.55,9034019,87.0150389965,87.6614569503,86.6110277754,87.5806547061,9034019,0.0,1.0
JPM,2017-10-09 00:00:00+00:00,96.41,97.07,96.14,96.96,7755464,86.5571596126,87.1497094036,86.31475288,87.0509511051,7755464,0.0,1.0
JPM,2017-10-10 00:00:00+00:00,97.13,97.18,96.24,96.455,10601283,87.2035775664,87.2484677021,86.4045331513,86.5975607347,10601283,0.0,1.0
JPM,2017-10-11 00:00:00+00:00,96.84,97.01,96.14,96.83,14075067,86.9432147794,87.0958412408,86.31475288,86.9342367523,14075067,0.0,1.0
JPM,2017-10-12 00:00:00+00:00,95.99,97.5,95.62,97.3,18166884,86.1800824729,87.5357645704,85.8478954689,87.3562040277,18166884,0.0,1.0
JPM,2017-10-13 00:00:00+00:00,95.86,96.71,94.96,95.48,13150851,86.0633681202,86.8265004267,85.255345678,85.722203089,13150851,0.0,1.0
JPM,2017-10-16 00:00:00+00:00,97.84,97.95,96.34,96.34,12390156,87.841017493,87.9397757915,86.4943134227,86.4943134227,12390156,0.0,1.0
JPM,2017-10-17 00:00:00+00:00,97.62,98.179,97.32,98.07,10222345,87.643500896,88.1453726129,87.3741600819,88.0475121171,10222345,0.0,1.0
JPM,2017-10-18 00:00:00+00:00,97.99,98.55,97.63,98.15,9971531,87.9756879,88.4784574196,87.6524789231,88.1193363342,9971531,0.0,1.0
JPM,2017-10-19 00:00:00+00:00,98.11,98.2,97.09,97.19,9131766,88.0834242256,88.1642264699,87.1676654578,87.2574457292,9131766,0.0,1.0
JPM,2017-10-20 00:00:00+00:00,99.51,99.89,98.7301,99.28,15245764,89.3403480246,89.6815130558,88.6401516883,89.1338534005,15245764,0.0,1.0
JPM,2017-10-23 00:00:00+00:00,99.34,99.99,99.24,99.51,9081984,89.1877215633,89.7712933271,89.0979412919,89.3403480246,9081984,0.0,1.0
JPM,2017-10-24 00:00:00+00:00,100.92,101.19,99.76,99.88,12867365,90.6062498507,90.8486565834,89.564798703,89.6725350286,12867365,0.0,1.0
JPM,2017-10-25 00:00:00+00:00,101.04,101.45,100.19,101.25,12852002,90.7139861763,91.0820852889,89.9508538698,90.9025247462,12852002,0.0,1.0
JPM,2017-10-26 00:00:00+00:00,101.74,102.4201,101.32,101.35,13044172,91.3424480758,91.9530437013,90.9653709361,90.9923050175,13044172,0.0,1.0
JPM,2017-10-27 00:00:00+00:00,101.77,102.2263,101.05,101.43,9854515,91.3693821572,91.7790495354,90.7229642035,91.0641292346,9854515,0.0,1.0
JPM,2017-10-30 00:00:00+00:00,101.41,101.93,100.87,101.13,8835379,91.0461731803,91.5130305914,90.561359715,90.7947884205,8835379,0.0,1.0
JPM,2017-10-31 00:00:00+00:00,100.61,101.7,100.57,101.37,8582219,90.3279310095,91.3065359673,90.292018901,91.0102610718,8582219,0.0,1.0
JPM,2017-11-01 00:00:00+00:00,100.92,101.7,100.73,101.1,8334064,90.6062498507,91.3065359673,90.4356673351,90.7678543391,8334064,0.0,1.0
JPM,2017-11-02 00:00:00+00:00,101.59,101.765,100.16,100.87,8667658,91.2077776688,91.3648931436,89.9239197884,90.561359715,8667658,0.0,1.0
JPM,2017-11-03 00:00:00+00:00,101.41,101.525,100.73,101.1,7059798,91.0461731803,91.1494204924,90.4356673351,90.7678543391,7059798,0.0,1.0
JPM,2017-11-06 00:00:00+00:00,100.78,101.6874,100.66,101.34,8103382,90.4805574708,91.2952236531,90.3728211452,90.9833269904,8103382,0.0,1.0
JPM,2017-11-07 00:00:00+00:00,98.75,100.75,98.25,100.56,15207594,88.6580179623,90.4536233894,88.2091166055,90.2830408738,15207594,0.0,1.0
JPM,2017-11-08 00:00:00+00:00,97.64,98.37,97.15,98.27,14259725,87.6614569503,88.3168529312,87.2215336206,88.2270726598,14259725,0.0,1.0
JPM,2017-11-09 00:00:00+00:00,97.63,98.215,96.81,97.12,13680076,87.6524789231,88.1776935106,86.916280698,87.1945995392,13680076,0.0,1.0
JPM,2017-11-10 00:00:00+00:00,97.51,98.34,97.5,97.81,9237057,87.5447425975,88.2899188498,87.5357645704,87.8140834116,9237057,0.0,1.0
JPM,2017-11-13 00:00:00+00:00,97.86,98.05,96.62,96.69,9238254,87.8589735473,88.0295560628,86.7456981825,86.8085443724,9238254,0.0,1.0
JPM,2017-11-14 00:00:00+00:00,97.27,97.78,96.85,97.34,10011823,87.3292699463,87.7871493302,86.9521928066,87.3921161362,10011823,0.0,1.0
JPM,2017-11-15 00:00:00+00:00,98.19,98.74,95.95,96.39,15301763,88.1552484427,88.6490399352,86.1441703644,86.5392035584,15301763,0.0,1.0
JPM,2017-11-16 00:00:00+00:00,98.47,99.06,98.31,98.53,9766570,88.4066332025,88.9363368035,88.2629847684,88.4605013653,9766570,0.0,1.0
JPM,2017-11-17 00:00:00+00:00,98.14,98.41,97.57,97.82,8989195,88.1103583071,88.3527650397,87.5986107603,87.8230614387,8989195,0.0,1.0
JPM,2017-11-20 00:00:00+00:00,99.01,99.145,97.76,98.45,9439004,88.8914466678,89.0126500342,87.7691932759,88.3886771483,9439004,0.0,1.0
JPM,2017-11-21 00:00:00+00:00,98.93,99.55,98.91,99.5,9754591,88.8196224508,89.3762601331,88.8016663965,89.3313699975,9754591,0.0,1.0
JPM,2017-11-22 00:00:00+00:00,98.64,99.5239,98.59,99.03,7339392,88.5592596638,89.3528274823,88.5143695281,88.9094027221,7339392,0.0,1.0
JPM,2017-11-24 00:00:00+00:00,98.32,98.9,98.26,98.83,3680043,88.2719627955,88.7926883693,88.2180946327,88.7298421794,3680043,0.0,1.0
JPM,2017-11-27 00:00:00+00:00,97.93,99.13,97.93,98.31,10640797,87.9218197372,88.9991829935,87.9218197372,88.2629847684,10640797,0.0,1.0
JPM,2017-11-28 00:00:00+00:00,101.36,101.7,97.97,98.21,16659336,91.0012830447,91.3065359673,87.9577318458,88.173204497,16659336,0.0,1.0
JPM,2017-11-29 00:00:00+00:00,103.73,104.22,101.96,102.41,21105546,93.1290754758,93.5689988054,91.5399646728,91.9439758939,21105546,0.0,1.0
JPM,2017-11-30 00:00:00+00:00,104.52,106.66,104.04,104.74,23945890,93.8383396195,95.7596374264,93.407394317,94.0358562164,23945890,0.0,1.0
JPM,2017-12-01 00:00:00+00:00,104.79,105.32,102.2,104.9,19683510,94.0807463521,94.5565817903,91.755437324,94.1795046506,19683510,0.0,1.0
JPM,2017-12-04 00:00:00+00:00,106.95,108.4,106.77,107.73,23576608,96.0200002134,97.321814148,95.8583957249,96.7202863299,23576608,0.0,1.0
JPM,2017-12-05 00:00:00+00:00,105.72,107.41,104.12,107.17,17157120,94.9157028757,96.4329894616,93.479218534,96.2175168103,17157120,0.0,1.0
JPM,2017-12-06 00:00:00+00:00,104.93,105.76,104.525,105.41,15276021,94.206438732,94.9516149842,93.842828633,94.6373840345,15276021,0.0,1.0
JPM,2017-12-07 00:00:00+00:00,104.62,105.185,103.73,103.95,13352416,93.9281198908,94.435378424,93.1290754758,93.3265920727,13352416,0.0,1.0
JPM,2017-12-08 00:00:00+00:00,105.93,105.94,104.34,105.08,13426210,95.1042414455,95.1132194727,93.676735131,94.341109139,13426210,0.0,1.0
JPM,2017-12-11 00:00:00+00:00,105.62,106.06,105.31,105.72,10542969,94.8259226044,95.2209557983,94.5476037632,94.9157028757,10542969,0.0,1.0
JPM,2017-12-12 00:00:00+00:00,106.85,107.37,105.54,105.92,13974084,95.930219942,96.397077353,94.7540983873,95.0952634184,13974084,0.0,1.0
JPM,2017-12-13 00:00:00+00:00,105.51,107.11,105.48,106.7,14873861,94.7271643059,96.1636486475,94.7002302245,95.795549535,14873861,0.0,1.0
JPM,2017-12-14 00:00:00+00:00,104.66,106.45,104.64,106.015,12981961,93.9640319993,95.5710988566,93.9460759451,95.1805546762,12981961,0.0,1.0
JPM,2017-12-15 00:00:00+00:00,106.14,106.52,105.2,105.72,29181431,95.2927800154,95.6339450465,94.4488454647,94.9157028757,29181431,0.0,1.0
JPM,2017-12-18 00:00:00+00:00,106.96,107.63,106.48,107.31,12633719,96.0289782405,96.6305060586,95.598032938,96.3432091902,12633719,0.0,1.0
JPM,2017-12-19 00:00:00+00:00,106.51,107.49,106.44,107.29,12026582,95.6249670194,96.5048136787,95.5621208295,96.325253136,12026582,0.0,1.0
JPM,2017-12-20 00:00:00+00:00,106.14,107.7305,106.09,107.61,12991794,95.2927800154,96.7207352313,95.2478898797,96.6125500043,12991794,0.0,1.0
JPM,2017-12-21 00:00:00+00:00,107.83,108.07,106.56,106.63,12227285,96.8100666013,97.0255392525,95.6698571551,95.732703345,12227285,0.0,1.0
JPM,2017-12-22 00:00:00+00:00,107.45,108.46,106.81,108.2,10017748,96.4689015701,97.3756823108,95.8943078335,97.1422536053,10017748,0.0,1.0
JPM,2017-12-26 00:00:00+00:00,107.02,107.99,106.4,107.2,7383122,96.0828464033,96.9537150354,95.5262087209,96.2444508917,7383122,0.0,1.0
JPM,2017-12-27 00:00:00+00:00,107.22,107.29,106.67,106.67,8816072,96.262406946,96.325253136,95.7686154536,95.7686154536,8816072,0.0,1.0
JPM,2017-12-28 00:00:00+00:00,107.79,107.84,107.16,107.4,7428401,96.7741544927,96.8190446284,96.2085387832,96.4240114345,7428401,0.0,1.0
JPM,2017-12-29 00:00:00+00:00,106.94,108.28,106.94,108.09,8849977,96.0110221862,97.2140778224,96.0110221862,97.0434953068,8849977,0.0,1.0
JPM,2018-01-02 00:00:00+00:00,107.95,108.02,106.81,107.63,13560772,96.9178029269,96.9806491169,95.8943078335,96.6305060586,13560772,0.0,1.0
JPM,2018-01-03 00:00:00+00:00,108.06,108.49,107.48,107.86,11799489,97.0165612254,97.4026163922,96.4958356515,96.8370006827,11799489,0.0,1.0
